iso3,iso3,country,disaggregation,disagg.value,region,subregion,section,environmental_impacts_land_use,environmental_impacts_freshwater_use,environmental_impacts_ghg_emissions_lifecycle,environmental_impacts_nitrogen_application,environmental_impacts_phosphorus_application,planetary_impacts_Cropland,planetary_impacts_Freshwater,planetary_impacts_Greenhouse gases,planetary_impacts_Nitrogen,planetary_impacts_Phosphorus
TKM,TKM,Turkmenistan,food.group,pork_poultry,Asia,Central Asia,Environmental Impacts,3.2090756,0.09029135,0.262643,0.130631,0.0894984,4.03761,1.4413565,1.922844,3.906819,3.179128
TKM,TKM,Turkmenistan,food.group,roots,Asia,Central Asia,Environmental Impacts,0.130349,0.363684,0.0756176,0.175434,0.0283708,1.83689,1.66928,0.513535,2.06761,2.10264
TKM,TKM,Turkmenistan,food.group,sugar,Asia,Central Asia,Environmental Impacts,0.17433,0.23877,0.120819,1.15867,0.204934,2.19924,11.2646,0.523066,5.80515,4.5111
TLS,TLS,Timor-Leste,food.group,beef_lamb,Asia,South-eastern Asia,Environmental Impacts,2.588675,0.01582322,1.00094,0.5573145,0.07689229,9.504532,3.924071,155.194,8.070682,6.887233
TLS,TLS,Timor-Leste,food.group,eggs,Asia,South-eastern Asia,Environmental Impacts,0.0233468,0.00158245,0.0167833,0.0546562,0.00736525,1.40312,0.551934,0.553483,1.29367,1.00093
TLS,TLS,Timor-Leste,food.group,fish,Asia,South-eastern Asia,Environmental Impacts,0.00337561,0.000166104,0.0440044,0.0256212,0.00579726,0.195643,0.0995625,0.0293495,0.249278,0.272228
TLS,TLS,Timor-Leste,food.group,fruit_veg,Asia,South-eastern Asia,Environmental Impacts,0.0427917,0.010577,0.0496707,0.775994,0.124306,3.66071,5.28853,0.785279,6.3914,5.03242
TLS,TLS,Timor-Leste,food.group,grains,Asia,South-eastern Asia,Environmental Impacts,0.427771,0.00601655,0.222002,3.27159,0.478199,30.8465,21.1925,4.0035,52.5525,39.0714
TLS,TLS,Timor-Leste,food.group,legumes,Asia,South-eastern Asia,Environmental Impacts,0.174714,0.00181771,0.024995,0.0106222,0.0163377,6.56777,3.81867,0.506717,0.166307,0.801173
TLS,TLS,Timor-Leste,food.group,milk,Asia,South-eastern Asia,Environmental Impacts,0.256693,0.0014835,0.0350126,0.0888622,0.0163322,0.981549,0.304822,2.25975,0.721117,0.789488
TLS,TLS,Timor-Leste,food.group,nuts_seeds,Asia,South-eastern Asia,Environmental Impacts,0.0425237,0.00352907,0.0131158,0.0634185,0.0125092,2.22254,1.18776,0.409858,1.04217,0.84531
TLS,TLS,Timor-Leste,food.group,oils,Asia,South-eastern Asia,Environmental Impacts,0.0328573,0.000815467,0.102478,0.377019,0.0620808,2.54024,0.240375,2.6109,2.9767,2.47666
TLS,TLS,Timor-Leste,food.group,pork_poultry,Asia,South-eastern Asia,Environmental Impacts,0.606935,0.020939,0.3100893,0.654874,0.10123508,13.62678,3.20653,14.15685,12.13997,9.60898
TLS,TLS,Timor-Leste,food.group,roots,Asia,South-eastern Asia,Environmental Impacts,0.0688102,0.000684908,0.0675111,0.0929163,0.013364,2.52025,2.29029,0.704581,2.83681,2.88486
TLS,TLS,Timor-Leste,food.group,sugar,Asia,South-eastern Asia,Environmental Impacts,0.0873586,0.0319187,0.0717438,0.801194,0.133492,4.39511,22.5119,1.04533,11.6014,9.01528
TTO,TTO,Trinidad and Tobago,food.group,beef_lamb,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000927966,,0.0733354,0.01914311,3.74537,1.377038,96.0262,3.2958,2.91537
TTO,TTO,Trinidad and Tobago,food.group,eggs,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00016365,,0.0309126,0.00631895,2.83145,1.11378,1.11691,2.61057,2.01984
TTO,TTO,Trinidad and Tobago,food.group,fish,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000485846,,0.069732,0.016644,0.73519,0.366961,0.111509,0.945991,1.02583
TTO,TTO,Trinidad and Tobago,food.group,fruit_veg,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.0279441,,0.651547,0.10765,8.63561,14.1577,1.69982,14.5285,11.0893
TTO,TTO,Trinidad and Tobago,food.group,grains,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.0136541,,2.92858,0.455629,36.4926,34.7123,5.02911,58.1968,43.9744
TTO,TTO,Trinidad and Tobago,food.group,legumes,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00316936,,0.000553777,0.00183636,8.33767,5.09253,0.654487,0.0287149,0.138332
TTO,TTO,Trinidad and Tobago,food.group,milk,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.000455546,,0.0382733,0.0201608,4.95604,1.53911,11.4099,3.64107,3.98629
TTO,TTO,Trinidad and Tobago,food.group,nuts_seeds,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00649986,,0.226518,0.0313892,7.51684,4.01712,1.38618,3.52471,2.85891
TTO,TTO,Trinidad and Tobago,food.group,oils,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00553814,,0.517563,0.200489,16.2646,4.84508,2.65577,9.53921,13.0851
TTO,TTO,Trinidad and Tobago,food.group,pork_poultry,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.161413132,,0.312154,1.7984721,57.09377,20.03619,28.78662,55.02667,44.72111
TTO,TTO,Trinidad and Tobago,food.group,roots,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.00139468,,0.0757284,0.014717,2.1077,1.91538,0.589245,2.37244,2.41263
TTO,TTO,Trinidad and Tobago,food.group,sugar,Latin America and the Caribbean,Caribbean,Environmental Impacts,,0.112779,,1.91888,0.378168,11.2035,57.3847,2.66463,29.5729,22.9807
TUN,TUN,Tunisia,food.group,beef_lamb,Africa,Northern Africa,Environmental Impacts,22.04133,0.03953433,4.04156,4.77653,0.929253,6.02277,2.321365,132.3734,5.22685,4.56079
TUN,TUN,Tunisia,food.group,eggs,Africa,Northern Africa,Environmental Impacts,0.64041,0.0608226,0.477138,8.09287,1.36117,6.19223,2.43578,2.44261,5.70917,4.41728
TUN,TUN,Tunisia,food.group,fish,Africa,Northern Africa,Environmental Impacts,0.0618282,0.00109546,0.432359,0.104932,0.0271811,0.150693,0.0726657,0.0242185,0.195391,0.210105
TUN,TUN,Tunisia,food.group,fruit_veg,Africa,Northern Africa,Environmental Impacts,5.32349,1.5682,9.93233,28.4715,5.03219,26.8037,38.8564,6.61624,50.027,40.1219
TUN,TUN,Tunisia,food.group,grains,Africa,Northern Africa,Environmental Impacts,12.1308,0.430031,7.01891,46.9785,6.70032,66.5506,69.3845,9.59517,111.159,83.9445
TUN,TUN,Tunisia,food.group,legumes,Africa,Northern Africa,Environmental Impacts,1.11617,0.167954,0.191973,0.0412636,0.136833,7.0607,4.06421,0.542866,0.209379,1.00867
TUN,TUN,Tunisia,food.group,milk,Africa,Northern Africa,Environmental Impacts,50.0764,0.108495,3.20031,8.53254,2.6826,15.603,4.84554,35.9216,11.4631,12.5499
TUN,TUN,Tunisia,food.group,nuts_seeds,Africa,Northern Africa,Environmental Impacts,0.636824,0.0317052,0.048062,0.651813,0.0995461,4.69056,2.50671,0.864984,2.19944,1.78398
TUN,TUN,Tunisia,food.group,oils,Africa,Northern Africa,Environmental Impacts,3.98035,0.0698236,1.76909,5.14754,2.61639,21.5064,6.26234,4.1251,13.0288,17.4231
TUN,TUN,Tunisia,food.group,pork_poultry,Africa,Northern Africa,Environmental Impacts,15.3778,0.578932,1.76509,2.71615,15.4247,14.0084,5.16906,5.89291,13.6608,11.1437
TUN,TUN,Tunisia,food.group,roots,Africa,Northern Africa,Environmental Impacts,0.381643,0.0933466,0.185708,0.386779,0.0639251,1.80808,1.6431,0.505481,2.03518,2.06966
TUN,TUN,Tunisia,food.group,sugar,Africa,Northern Africa,Environmental Impacts,1.16996,0.270561,1.55574,6.79136,1.13155,6.01968,30.8331,1.43172,15.8897,12.3476
TUR,TUR,Turkey,food.group,beef_lamb,Asia,Western Asia,Environmental Impacts,158.2777,0.285483,47.891,44.717,8.56559,8.62983,3.14133,227.7551,7.61548,6.75492
TUR,TUR,Turkey,food.group,eggs,Asia,Western Asia,Environmental Impacts,5.96566,0.401646,3.94666,61.2355,10.5781,7.30129,2.87204,2.8801,6.73171,5.20843
TUR,TUR,Turkey,food.group,fish,Asia,Western Asia,Environmental Impacts,0.212807,0.0080857,1.44641,2.04438,0.439264,0.195527,0.0937856,0.0287186,0.259566,0.276326
TUR,TUR,Turkey,food.group,fruit_veg,Asia,Western Asia,Environmental Impacts,25.0232,7.75543,33.9436,245.403,33.7896,30.728,45.6161,6.83961,54.6316,43.1158
TUR,TUR,Turkey,food.group,grains,Asia,Western Asia,Environmental Impacts,43.5883,1.6057,31.6746,540.362,94.497,59.3244,61.2008,8.60716,101.677,76.5722
TUR,TUR,Turkey,food.group,legumes,Asia,Western Asia,Environmental Impacts,14.6835,1.53002,2.0358,0.200476,0.664794,12.0047,7.38619,0.944811,0.00119645,0.00576383
TUR,TUR,Turkey,food.group,milk,Asia,Western Asia,Environmental Impacts,107.883,0.961307,52.3014,147.444,32.4176,30.516,9.4768,70.2547,22.4192,24.5449
TUR,TUR,Turkey,food.group,nuts_seeds,Asia,Western Asia,Environmental Impacts,6.33478,1.35743,1.47966,21.1738,2.59938,7.1055,3.79729,1.31032,3.33183,2.70247
TUR,TUR,Turkey,food.group,oils,Asia,Western Asia,Environmental Impacts,22.8169,0.341893,9.72,54.8752,11.0112,12.8883,3.37658,4.07264,8.89154,10.7569
TUR,TUR,Turkey,food.group,pork_poultry,Asia,Western Asia,Environmental Impacts,131.097,1.8708,15.4247,23.0257,1.22352,16.8359,6.21242,7.08237,16.4181,13.393
TUR,TUR,Turkey,food.group,roots,Asia,Western Asia,Environmental Impacts,2.95136,0.299908,1.67807,24.854,4.52617,2.69772,2.45156,0.754195,3.03656,3.088
TUR,TUR,Turkey,food.group,sugar,Asia,Western Asia,Environmental Impacts,6.98391,3.87387,4.85184,39.6357,9.49023,5.3557,27.4321,1.2738,14.137,10.9856
TZA,TZA,United Republic of Tanzania,food.group,beef_lamb,Africa,Eastern Africa,Environmental Impacts,418.27,0.01311714,30.64728,2.498046,0.3957714,4.047199,1.420312,117.7088,3.607565,3.230835
TZA,TZA,United Republic of Tanzania,food.group,eggs,Africa,Eastern Africa,Environmental Impacts,1.00578,0.0562884,0.745148,10.2448,1.32882,1.2939,0.508969,0.510397,1.19296,0.923013
TZA,TZA,United Republic of Tanzania,food.group,fish,Africa,Eastern Africa,Environmental Impacts,0.0086372,0.000818829,1.12112,0.0789172,0.0193321,0.755454,0.348895,0.108074,1.03023,1.07948
TZA,TZA,United Republic of Tanzania,food.group,fruit_veg,Africa,Eastern Africa,Environmental Impacts,9.3033,0.914945,11.1779,69.9278,11.8761,9.74644,18.8731,2.2672,17.7691,13.5612
TZA,TZA,United Republic of Tanzania,food.group,grains,Africa,Eastern Africa,Environmental Impacts,50.6474,0.823647,43.1061,152.789,20.1867,26.6744,17.3368,3.26989,40.7442,30.5137
TZA,TZA,United Republic of Tanzania,food.group,legumes,Africa,Eastern Africa,Environmental Impacts,25.5924,0.699038,3.27961,0.0283531,0.0471584,19.114,11.7501,1.50386,0.00957163,0.0461107
TZA,TZA,United Republic of Tanzania,food.group,milk,Africa,Eastern Africa,Environmental Impacts,208.209,0.0715186,17.2618,12.3002,1.76929,5.08025,1.57768,11.6959,3.73232,4.08619
TZA,TZA,United Republic of Tanzania,food.group,nuts_seeds,Africa,Eastern Africa,Environmental Impacts,9.51774,0.75545,5.27734,2.32203,0.283702,9.87207,5.27579,1.8205,4.6291,3.75469
TZA,TZA,United Republic of Tanzania,food.group,oils,Africa,Eastern Africa,Environmental Impacts,25.157,0.0326205,5.82689,27.1104,4.57245,7.96301,2.09125,2.49483,5.47909,6.64188
TZA,TZA,United Republic of Tanzania,food.group,pork_poultry,Africa,Eastern Africa,Environmental Impacts,11.110389,0.3759697,1.528711,2.79237,1.597247,1.402177,0.4749488,0.786165,1.340615,1.086741
TZA,TZA,United Republic of Tanzania,food.group,roots,Africa,Eastern Africa,Environmental Impacts,30.7482,0.436702,22.0751,16.8923,2.38929,10.8203,9.83295,3.02499,12.1793,12.3857
TZA,TZA,United Republic of Tanzania,food.group,sugar,Africa,Eastern Africa,Environmental Impacts,3.09747,1.72387,4.11886,13.7799,2.64019,1.94736,9.97448,0.46316,5.1403,3.99445
UGA,UGA,Uganda,food.group,beef_lamb,Africa,Eastern Africa,Environmental Impacts,50.1924,0.01235572,18.83565,2.237729,0.687779,3.359169,1.176579,98.1678,2.995837,2.684302
UGA,UGA,Uganda,food.group,eggs,Africa,Eastern Africa,Environmental Impacts,0.589044,0.00717272,0.439661,1.49208,0.250115,0.663753,0.261094,0.261827,0.611974,0.473494
UGA,UGA,Uganda,food.group,fish,Africa,Eastern Africa,Environmental Impacts,1.17294,0.00825235,4.29296,1.30296,0.500613,1.46445,0.676203,0.208797,1.99868,2.09353
UGA,UGA,Uganda,food.group,fruit_veg,Africa,Eastern Africa,Environmental Impacts,8.77156,0.368866,8.42622,55.6325,9.34901,7.69828,17.4946,3.29601,18.4282,13.8754
UGA,UGA,Uganda,food.group,grains,Africa,Eastern Africa,Environmental Impacts,30.6917,0.361362,25.7038,94.9985,13.3771,20.4851,13.2403,2.48247,30.4866,22.8787
UGA,UGA,Uganda,food.group,legumes,Africa,Eastern Africa,Environmental Impacts,19.0375,0.228522,2.41439,,,14.8959,9.16706,1.17245,,
UGA,UGA,Uganda,food.group,milk,Africa,Eastern Africa,Environmental Impacts,122.783,0.0413522,11.022,11.9165,3.07769,7.47115,2.32018,17.2003,5.48885,6.00926
UGA,UGA,Uganda,food.group,nuts_seeds,Africa,Eastern Africa,Environmental Impacts,4.63271,0.0575337,1.6112,2.93192,0.433271,4.79671,2.56344,0.884559,2.24922,1.82435
UGA,UGA,Uganda,food.group,oils,Africa,Eastern Africa,Environmental Impacts,15.7585,0.0321655,5.63176,18.9102,3.69113,5.69557,1.29606,2.63385,4.49402,4.9181
UGA,UGA,Uganda,food.group,pork_poultry,Africa,Eastern Africa,Environmental Impacts,4.64924,0.3375983,4.28486,6.37158,8.6504,4.02235,1.000513,3.92908,3.61754,2.87288
UGA,UGA,Uganda,food.group,roots,Africa,Eastern Africa,Environmental Impacts,16.2612,0.137697,10.9047,8.3661,1.20874,6.48847,5.89642,1.81397,7.30344,7.42717
UGA,UGA,Uganda,food.group,sugar,Africa,Eastern Africa,Environmental Impacts,3.56205,0.289625,4.73663,17.5682,3.38953,2.33686,11.9695,0.555797,6.16841,4.79338
UKR,UKR,Ukraine,food.group,beef_lamb,Europe,Eastern Europe,Environmental Impacts,24.06297,0.014454495,10.527745,13.8239,1.26053,3.559944,1.214341,110.74148,3.197091,2.883467
UKR,UKR,Ukraine,food.group,eggs,Europe,Eastern Europe,Environmental Impacts,3.54426,0.0260188,2.63182,32.7294,2.80002,12.3088,4.84181,4.8554,11.3486,8.78061
UKR,UKR,Ukraine,food.group,fish,Europe,Eastern Europe,Environmental Impacts,0.176634,0.00134937,1.20704,0.572189,0.0963481,0.387238,0.185479,0.0573213,0.513628,0.546859
UKR,UKR,Ukraine,food.group,fruit_veg,Europe,Eastern Europe,Environmental Impacts,4.99732,1.21086,6.4235,5.0115,1.16108,17.4239,24.0129,4.28631,32.4056,26.0938
UKR,UKR,Ukraine,food.group,grains,Europe,Eastern Europe,Environmental Impacts,23.0548,0.0480909,12.1809,106.068,8.23617,51.9204,44.9903,6.79139,77.3543,58.6117
UKR,UKR,Ukraine,food.group,legumes,Europe,Eastern Europe,Environmental Impacts,0.464631,0.0218589,0.162835,1.76595,0.385525,1.35235,0.827428,0.106222,0.00358936,0.0172915
UKR,UKR,Ukraine,food.group,milk,Europe,Eastern Europe,Environmental Impacts,35.0467,0.0961197,16.9042,27.4665,3.72089,24.7768,7.69447,57.0417,18.2028,19.9287
UKR,UKR,Ukraine,food.group,nuts_seeds,Europe,Eastern Europe,Environmental Impacts,1.49633,0.0918859,0.435673,7.33279,1.34971,1.71832,0.9183,0.316875,0.805737,0.653538
UKR,UKR,Ukraine,food.group,oils,Europe,Eastern Europe,Environmental Impacts,7.21683,0.010552,1.90954,22.6127,4.21042,15.3786,4.62274,2.33414,8.89974,12.3373
UKR,UKR,Ukraine,food.group,pork_poultry,Europe,Eastern Europe,Environmental Impacts,14.77694,0.1204566,10.14636,108.2502,10.62076,34.6982,10.16301,26.80769,32.1722,25.818
UKR,UKR,Ukraine,food.group,roots,Europe,Eastern Europe,Environmental Impacts,5.52381,0.0779319,2.88204,0.639357,0.279003,8.00097,7.2709,2.23681,9.00592,9.15849
UKR,UKR,Ukraine,food.group,sugar,Europe,Eastern Europe,Environmental Impacts,2.51841,0.145975,3.23412,50.1625,7.8847,11.3619,58.1961,2.70231,29.9911,23.3056
URY,URY,Uruguay,food.group,beef_lamb,Latin America and the Caribbean,South America,Environmental Impacts,9.7741,0.003108056,4.18309,0.4473132,0.08439611,11.53398,3.930742,359.5473,10.36088,9.3466
URY,URY,Uruguay,food.group,eggs,Latin America and the Caribbean,South America,Environmental Impacts,0.271246,0.00187866,0.158722,0.178554,0.0330396,9.65383,3.79744,3.80809,8.90073,6.88664
URY,URY,Uruguay,food.group,fish,Latin America and the Caribbean,South America,Environmental Impacts,0.000466974,0.000124686,0.06111,0.011981,0.00302403,0.323561,0.157649,0.0484309,0.423815,0.454632
URY,URY,Uruguay,food.group,fruit_veg,Latin America and the Caribbean,South America,Environmental Impacts,0.305671,0.0868016,0.442926,2.72093,0.460905,12.6674,22.3278,2.63321,21.996,16.8714
URY,URY,Uruguay,food.group,grains,Latin America and the Caribbean,South America,Environmental Impacts,2.31289,0.00748527,0.717434,7.01243,0.933332,44.6597,42.8887,6.29608,75.1211,56.5111
URY,URY,Uruguay,food.group,legumes,Latin America and the Caribbean,South America,Environmental Impacts,0.110621,0.00979072,0.0140255,0.000542353,0.000749873,2.66706,1.63491,0.209629,0.00478582,0.0230553
URY,URY,Uruguay,food.group,milk,Latin America and the Caribbean,South America,Environmental Impacts,1.0959,0.00884854,1.2688,0.810804,0.244646,30.2365,9.39001,69.6113,22.2139,24.3201
URY,URY,Uruguay,food.group,nuts_seeds,Latin America and the Caribbean,South America,Environmental Impacts,0.053839,0.00153824,0.0200748,0.110146,0.0185523,1.66525,0.889935,0.307088,0.780849,0.633351
URY,URY,Uruguay,food.group,oils,Latin America and the Caribbean,South America,Environmental Impacts,0.56602,0.0079508,0.271932,1.13615,0.608987,17.0886,5.13677,2.59369,9.88935,13.7092
URY,URY,Uruguay,food.group,pork_poultry,Latin America and the Caribbean,South America,Environmental Impacts,0.736159,0.006883424,0.740626,1.285768,0.2157577,20.17147,5.20637,18.82984,18.26052,14.53474
URY,URY,Uruguay,food.group,roots,Latin America and the Caribbean,South America,Environmental Impacts,0.157583,0.0264345,0.0739372,0.142614,0.0216411,2.74266,2.4924,0.766759,3.08715,3.13945
URY,URY,Uruguay,food.group,sugar,Latin America and the Caribbean,South America,Environmental Impacts,0.205714,0.121946,0.524707,2.76449,0.471601,9.08345,46.5258,2.1604,23.9768,18.632
USA,USA,United States of America,food.group,beef_lamb,North America,Northern America,Environmental Impacts,3667.493,3.303108,442.6199,607.17402,99.82888,14.423121,4.81476,470.3301,13.024781,11.807508
USA,USA,United States of America,food.group,eggs,North America,Northern America,Environmental Impacts,46.7146,2.33223,23.5962,570.868,87.9274,13.6195,5.35739,5.37243,12.5571,9.71562
USA,USA,United States of America,food.group,fish,North America,Northern America,Environmental Impacts,2.07344,0.102354,38.9344,5.93581,1.42788,1.30126,0.676717,0.196502,1.63204,1.80018
USA,USA,United States of America,food.group,fruit_veg,North America,Northern America,Environmental Impacts,45.0623,10.6796,58.576,286.255,50.047,17.6449,28.12,3.85745,31.1836,24.352
USA,USA,United States of America,food.group,grains,North America,Northern America,Environmental Impacts,192.127,7.51103,69.0232,1479.68,234.2,32.4033,30.6552,4.4662,51.9247,39.2094
USA,USA,United States of America,food.group,legumes,North America,Northern America,Environmental Impacts,19.217,1.93016,3.57878,0.781788,1.32133,3.4767,2.12193,0.27284,0.013161,0.0634022
USA,USA,United States of America,food.group,milk,North America,Northern America,Environmental Impacts,210.709,5.83407,220.04,497.016,106.254,38.5892,11.9839,88.841,28.3504,31.0384
USA,USA,United States of America,food.group,nuts_seeds,North America,Northern America,Environmental Impacts,18.894,1.6717,1.5955,93.7108,12.0111,6.30273,3.36828,1.16228,2.95541,2.39715
USA,USA,United States of America,food.group,oils,North America,Northern America,Environmental Impacts,107.806,2.81971,28.4766,128.256,36.9892,22.886,6.85947,3.55869,13.302,18.3769
USA,USA,United States of America,food.group,pork_poultry,North America,Northern America,Environmental Impacts,319.996,9.179,149.9934,1979.108,308.15,68.8682,21.30471,47.9657,64.5693,52.0088
USA,USA,United States of America,food.group,roots,North America,Northern America,Environmental Impacts,17.8365,2.73756,22.1834,89.9217,29.5836,3.22205,2.92805,0.900781,3.62675,3.68819
USA,USA,United States of America,food.group,sugar,North America,Northern America,Environmental Impacts,16.2539,10.6412,18.424,352.504,79.325,10.8193,55.4166,2.57324,28.5587,22.1925
UZB,UZB,Uzbekistan,food.group,beef_lamb,Asia,Central Asia,Environmental Impacts,118.50949,1.226274,20.67566,35.19074,4.521645,14.45801,5.02089,431.4099,12.92367,11.60471
UZB,UZB,Uzbekistan,food.group,eggs,Asia,Central Asia,Environmental Impacts,1.50266,0.443812,0.975507,12.8564,1.6153,5.54528,2.18129,2.18742,5.11269,3.95577
UZB,UZB,Uzbekistan,food.group,fish,Asia,Central Asia,Environmental Impacts,0.0796735,0.0250116,0.270442,1.3224,0.136821,0.352508,0.162723,0.0502568,0.481183,0.503966
UZB,UZB,Uzbekistan,food.group,fruit_veg,Asia,Central Asia,Environmental Impacts,7.11164,7.77249,9.69631,105.08,10.7221,30.573,41.6081,6.96635,54.7717,43.7126
UZB,UZB,Uzbekistan,food.group,grains,Asia,Central Asia,Environmental Impacts,13.4333,5.36742,9.32258,153.172,18.9712,59.0058,62.4027,8.62205,100.96,76.12
UZB,UZB,Uzbekistan,food.group,legumes,Asia,Central Asia,Environmental Impacts,0.0532587,0.0346975,0.00685568,,,0.0368939,0.0227048,0.0029039,,
UZB,UZB,Uzbekistan,food.group,milk,Asia,Central Asia,Environmental Impacts,127.545,0.606192,16.0259,20.7502,2.95529,31.4665,9.77197,72.4429,23.1176,25.3094
